comment,label
we cant call somebodi wack we got raymond felton rt beckdeemyg lin so trash,1
we cant trust these hoe fam httptcoinvr9wnccv,0
we cocki yea bitch we cocki,0
we deliv bitch,0
we dont hire bitch,0
we dont love them hoe,1
we dont love these hoe,1
we dont love these hoe i onli want one night 128514128553999665039 jayballout onlywantonenight 312 httpstcoooxhczfgjp,0
we dont play 127936 bitch there no take back,1
we dont pop out bitch we slide,0
we dont want yo bitch mane we just wanna have fun with her,0
we got gin mad blunt and bitch suck dick,1
we got mob tie and all my hoe gangstaz toomob wive bad bitchesbut i dont spend alotta8230 httptcoleczepivs7,0
we hate you too lil nicca lol rt redfernav i hate the steeler dawg,1
we in thi bitch httptcojkqld5vodm,0
we just chase os round here we aint chase hoe round here 128176128181 127939128168 128581,0
we know what thi hoe gonna do for her bday now cctheshugaveri rt omgitskar moyizzi i plan on it 128520,0
we know you fat hoe are not big bone your ju fat af,0
we live ina gener where we prais these hoe,0
we need a ut expos hoe page hmmmmm,0
we need hoe,0
we need to start have a fantasi team of ut hoe lol,0
we over here struggl with colleg and work and ice jj fish make money for be trash lol what ha thi world come to,0
we ran thru the bitch you fallin in love with,0
we so deep in thi bitch we might drown,0
we trash,0
we use to sneak up on them cat back in wood hollow and ceelo ranch and toss they ass in the pool lil bitch,0
we wacko bird are still tweet makedclisten,0
well catch them hoe later stay on ya grind,0
were bring the cadav dog charli brown rejectedpeanutsspeci,0
were a good match cuz we both retardedn weed,0
were go to make the school look so redneck tomorrow,0
weazi bitch birdman jr httptcowxnx94bzoc,0
webbi to retard,1
weed browni gtgtgtgt 128553128079,0
weed nigguh retweet that,1
weef fitm is that life fuck flappi bird,0
weekend is here what an amaz week thi ha been let use thi extend weekend to celebr our success my fellow queer folk,0
weird ass bitch,0
weird frost color lipgloss is weird,0
welcom to our land of dispossess httptcov14jktlz check out the evil racist whitey sit on step etc reconquista woo hoo,0
welcom to the famili mia meli new puppi ador cute fluffi mutt mybabi girl httptcoa27c1xuezp,0
weld with your shirt off is the redneck version of tan lol,0
well i wish i could shoot the shit wit u bitch but daddi gotta get di money one,0
well im back on the prowl for a bad bitch,0
well jay i guess if you wanna keep your hous from burn downth bird is the word yeah jaymohrsport jaymohr37,0
well jenna get a yellow lab so i know where ill be whenev im home,0
well damn lmaooo 171igiveemnathan it wa the dyke in that pictur she use to be a girl onc up on a time187,1
well dayum rt tristine214 i seen you bitch knock censor tag off your cloth on your patio with hammer httptcotwe3vy0bk5,0
well done what a coon,1
well gahdamn rt huhwhatsacondom wooooow 8220moesdeph good job mommi cutest thing blue ivi ever done she still an ugli nigger baby8221,1
well good morn earli bird t minu 47 min until thee clock out then breakfast shower rub one and sleep,0
well guess i know a bunch of hoe then gone bring ya baldpussi hoeass 2 element tonight tho8230 httptco4g85sn1afx,0
well i feel like a bitch 128530,0
well isnt that a bitch 2 wildcard are go to the worldseri,0
well now that im basic gone full retard let get blast,0
well thank good i got other musician that arent bitch like tamparick for exampl,0
well they do now haha rt laydeesweet i just think these bitch are confus like im wife theyaintknow lol vivalajuicyy69,0
well your a littl cunt,1
well jhud is give me bae just got home from work and ima throw the pussi at him httptco2kbsxamddg httptcoeszjsuqyiq,0
welli he gonna take da bitch or naw,0
welp imma hoe again rt gladvillian she a hoe if she like chocol,0
welp 8220femaiestruggl me babi i cook bae what for dinner me that bitch you been text httptcopoxpyq5eiy,0
wen yu see uh bad bitch n wanna holla say ayyy,0
went to an open hous today amp the place wa trash ewww,0
went ya bitch hous now she not a virgin anymor,0
westbrook you ball hog bitch pass it to your fuckin teammat if you want to win,1
western jihadi fanboy use of languag pepper sentenc with arab word to sound knowledg comic httptcog2rca1xgh7,0
westsid nicca,1
wet bitch httptcofm7udyku,0
what america teach peopl if you bitch about someth enough youll get what you want,0
what i hate about edm festiv is the peopl who bitch about the line up stfu,0
what i look like ho i look like ye and you look like no nickiminaj,0
what a dirti girl haha 58381574235838057607 cat pussi pet httptco7yayd,0
what a bitch pshh,0
what a dumb bitch,1
what a fag,1
what a fuck faggot,1
what a fuck retard,0
what a hoe lol,0
what a pussi so you can subtweet about me then unfollow but cant even repli and tri to understand my point yeah and im the idiot,0
what a snivel littl cunt i would be embarrass for him but i cant stand the guy joederosacomedi thecumiashow,1
what a trash franchis rt arashmarkazi fergi will sing the nation anthem at the clipper season open tomorrow,0
what a wetback look like when he get caught cross the border ilovebamf httptcoj3uf1tyubo,1
what a wifey would understand a hoe could never comprehend,0
what an amaz proud day it wa today for nkotb and blockhead time for bed good knight,0
what barrel of trash doesnt smell as bad rt jayf5 imagin dragon or nickelback,0
what be the peckin order 1 white christian 2 color 3 porto rican 4 arab 5 jew i dont know i be axin,1
what do you do when you the nigga that current cuffin a bitch dat get expos 128514128553128557128514128514,0
what els come on on monday im not finna watch that trash ive destroy enuf brain cell,0
what ever happen to the teen titan of my day and whi must they mock me with thi teen titan go,0
what if i talk ghetto lol id be so annoy of my self,0
what if i wa on my ass that mean she get half of my cash man that bitch can kiss my ass,0
what is twitter even for lmao thi hoe wack af,1
what is thi the yanke are do today use those wooden thing and make it all the way around the base weird,0
what is up my twitta nicca,0
what jealou hoe made thi httptco95rdo7rhvq,0
what kind of bitch ass throw wa that alex fuck,0
what kind of person am i the one that wear a beani and doe drug and like to fuck with bitch,0
what kind of sorceri is thi rt officiallyic nope rt 2charmss eat thi pussi while im on my cycl amp call it cherri pie,0
what mad cunt creat masturb that dude need a high 5,0
what made thi niggah say that out hi mouth,0
what make you lose your temper 8212 dumb ass bitch who talk shit but wont walk a mil in you own shoe httptco1v4dpwheul,0
what manner of black folk take their kid ride in the ghetto to point out misplac youth and victim amp curs brethren and say,0
what now bitch ive got your girlfriend owne1235 httptcocydgoop9yz,0
what ppl expect august aslina is a nig from new orlean,1
what restaur drug test hahahaha that fuckin trash,0
what state got the best pussi 128064,0
what that bitch tryna say,0
what the fuck tho realli the entir fuck world media is ha gone obama retard not to know medic scienc protocol wuh,0
what the fuck kind of redneck commerci wa that indycar,1
what the hell are we do with pussi rule that soldier dont carri weapon 247 on base they are train liber crap amp peopl die,0
what the monkey httptcoh76rptl8wq,0
what these bitch want from a nicca 128553128553,1
what these bitch want from a nigga like on some dmx shit,1
what they taught us man them bad bitch onli want the baller the starter we hoopin now the hoe wanna guard us,0
what time jambore start thursday so i ca smile for the ugli hoe 128514128128,1
what u dont do anoth hoe will,0
what up fake ass hoe im not gone fought you today gimm my nigga hand back,1
what up twat i mean twit 128522,0
what wa that knob to get shit back in focu when it start get fuzzi,0
what would yall doi would act like one of them nd act like we lookin for the same bitch lmao httptco7d0jeamuvf,0
what you do bitch suck it dont bite it,0
what you gonna do if she cheat cri fight for her no kick that bitch out and go straight to tootsi,0
what you know about get money low key hang with the street nicca fukn wit the og,0
what you say hoe,0
what a queen without a king a lone ass bitch,0
what a trash parti,0
what realli funni bout thi pic is im sure they believ them hoe is bad 128514128514128514128514 httptco15r8woqxhd,0
what retard is that i actual love my job and have a realli weird passion for it,0
what so good about prom all i see is anoth faggot ass high school danc,1
what that makeup call on your cheek i call it bitch spot lmao,0
what thi picslip shit if your post a pic it not a slip dont flatter yourself stupid ass bitch,0
what thi bitch look like yall 8220pearlbluey add me on your stupid chapsnatpearlbluey httptcoraslfxof5d8221,0
what thi bitch retard give me back my 16 dollar 8220amandabyn everi time i meet somebodi i assum ill never meet them again8221,1
what up faggot bet yall thought youd seen the last of me,1
what up with all these bitch in bed cloth walk the street like that shit is cute,0
what wors than ebola the fing retard tri to make it a race issu al sharpton ha caus more american death than ebola,1
what wors than juri duti is the confirm you get while serv that the gener public is retard,0
whatev im go to concert todayi cant be a littl bitch right now,0
whatev happen i wont let racism becom a big trend again i refus over my fuckin dead bodi bitch im mix i cant be racist,0
what wrong w thi mari hibben bitch,0
what wrong with thi bitch,0
when drake got your ex bitch amp the one you tryna move on w it time to call amp give it a up,0
when charli tri to walk into my room and it cant rememb if i lock the door or not httptcofrtigzzpqf,0
when chief keef said i aint done turn up bitch httptcobx2mxv2oso,0
when i be seein y8217all runnin back and forf to woyk and shit i be thankin jesu i is color,1
when i be that pussi i be call you my bitch,0
when i call bitch you come,0
when i die throw a coupl bad bitch in my casket,0
when i see a fine bitch i dont get excit,0
when i step off in da club nigga give me dap and hug hoe swing dey eye ik one thing right they wanna fuck,0
when i wanna nut an she wanna nut at the same time im peyton man thi bitch audibl omha,0
when i wa 16 amp me my homi use to go to the mall to pull hoe id be at home later that night like httptcozq8utplyfk,0
when i wa in 6th grade it wa a lil bitch at my school in 5th and she wa pregnant like wtf i bare new what pussi look like that young,0
when i wa in hs we had a danc team and then we had the stepper them hoe wa ghetto as shit but they kept the pep ralli hype,0
when im a relationship im eras twitter cuz it to mani bitch that are access i gotta the hormon of a 13 year old home alon,0
when jake wa mad happi and hug muscl face rene russo at the end of 1 i wa like yeah them bitch bout to win it all,1
when lil wayn said whi give a bitch your heart when shed rather have a purs httptcockrzrwvfz0,0
when robinson cano left the yanke they were sell hi jersey for 25 when aaron hernandez went to jail they sold hi for 10,0
when stoni isnt do hi faggot gook speak he actual funni,1
when a bitch i dont like laugh at my joke httptco9veupu85wj,0
when a bitch all in ya man face in public httptcokxmi85gqp2,0
when a chick head is weak i just close my eye and imagin me give a bad bitch like zoe saldana back shot so i can get my nut off,0
when a fat bitch want you and a skinni bitch cant cook nothin for you 128514128514128514 these hoe aint hungri 128514128514,0
when a girl ask me if i eat pussi at first i dont even caus that just a stupid question in itself,0
when a girl tri to argu with me whilst i wa drunk he not done you shut the fuck up bitch im a nasti cunt whilst drunk sarri,1
when a hoe go back to her root,0
when a hoe tryna get at you while ya girl is look httptcoihlzw7njk,0
when a niggah think he gon come inbetween me and my bestf 128514128514128514128514 ill fuck you and her up 128514128076,1
when a pussi nigga sock you and doesnt knock you out,1
when a real niggah want you,0
when a super bad bitch walk past u and u cant help but stare httptco64iwjvx2x,0
when all els fail blast bare nip,0
when bae dodg hoe caus he onli want you 128525128553 128514128514 httptcoblyyoltp0k,1
when bae say she goin to the club with her girl i be outsid that bitch at 2am like httptcoyjowfmzikf,0
when bitch i work with are on there period,1
when bitch in the librari start act up httptcox1qgftkb4o,0
when bitch know they feel stupid they keep there sentenc short,1
when bitch say i want to cuddl it real is them speak in code say they want the d,0
when bitch you dont like talk to you at work workproblem workflow byebitch httpstcogqzunhcvd3,0
when did miley turn ghetto,1
when did gum get so soft you son of bitch,1
when did it becom cool to ne stupid thi teabagg debat is slim on fact at best,0
when ever you dog hoe realli bad you end up w a girlfriend,0
when ex girl friend get fat that god say hey man your welcom lmfao 128514128557 big ole bitch,0
when girl say like ohh im so ugli like bitch you aint fish for compliment your like deep sea dive fuck,0
when guy are more sentiment than most girl like man up pussi 128530128583128581,0
when guy throw stupid bitch fit it like whyyyyi grow some ball pleas i have bigger ball than you,0
when her pussi doesnt tast like pineappl httptcotwpg0xxwbb,0
when her pussi stank rt basedgodtobi when yo girl say she8217 gonna let you hit tonight httptcobf8bgcaoei httptcog4k2dz4wsv,0
when hoe be sayin they sexual frustrat or need some dick httptcouavdkzbaut,0
when hoe think i got sucker nigga written across my forehead,1
when i bitch fuck my hologram doe,0
when i die bitch fuck my hologram doe there taylor,0
when i die throw a coupl bad bitch in my casket,1
when i die throw a coupl bad bitch in my casket,0
when i see a super bad bitch and she happen to be from my citi i just feel the need to shoot my shot,0
when it come to bitch nigga will get dirti,0
when it rain it good go to the mall weather all the coon be at home,1
when it start rain bitch alway wana get fuck bitch take a nap,0
when it start thunder bitch be like i wana cuddl naw bitch you just wana excus to suck a dick you and mimi sit tf down in a corner,0
when it hot i wear whatev lol shit if could come out thi bitch in brief i would,0
when jake from state farm keep call yo bitch but yall got progress httptcodnb0q5phvk,0
when life got ya down you just gotta get back up and pimp slap that hoe,0
when mf tell you who you talk to and it aint truelik no bitch,0
when my friend are roastin my other friend and idk who to roast im just like wait who are your true nigs128527alway da clan128111128109128129,1
when my right hand get out nigga gon rememb whi we tru loyal pussi,1
when my teacher say basic algebra i think of basic bitches128514128514,0
when niggabitch lose in a fight they favorit line is hesh onli 128514,0
when nigga gimm their mixtap and it trash yeet fatal httpstcoi3drcdivn8,0
when nigga say they like latina they dont mean you fat bitch that smell like fajita,1
when nigga wanna cheat they start an argument with their girl bitch i told you i hate ketchup on my hotdog fuck thi im out,0
when peopl igg my text they get air out in my head all type of bitch an dickhead 128514,0
when peopl label their name on there ghetto nanoltltltltlt stephyrae7,0
when peopl realli think im asian i get offend even though i make fun of my gook self,0
when peopl tailgat then pass you up and look lol i just wave like hi bitch yeah i see you do i care fuck no pass me up,0
when ratchet bitch find out the club aint 10 to get in httpstcogejuiy1xg0,0
when see u an oldhead rock a bruce lee top with a durag on in the park randomli give a group of street nigga a ghetto karat class,0
when she wit me got yo bitch open,0
when she a straight up hoe but doesnt suck dick,0
when somebodi ask where da hoe at univers answer is shit u got em,0
when that dyke almost came for me when i didnt send for her ltltltlt,1
when the baddest bitch in school walk by httptco5reiztq2l,0
when the bitch play with your emot an wont let you date that the moment where i wanna kick her straight in the vagina,1
when the day goe bad just tell yourself were the pussi at 128514,0
when the ghost pick u up after u dive in the pussi httptcovbd4zhjrof,0
when the pussi stank mariekiebaron 128514128514128514128514128514 httptcox5livg2b0q,0
when the teacher aid tri act like she the teacher bitch pleas,0
when they bitch about carbon emiss tell them to stop breath becaus exhal add carbon dioxid to the atmospher,0
when thing dont go my way im a total bitch128129,0
when thi test is over today im make a pan of browni im go to lay in bed all day amp eat them until my heart is content 128524,0
when u hit it from the back u gotta call her bitch they love that but dont u dare call em slut,0
when u see that bitch in 5 month like yea im have a boy bitch u wa twerk on dicc on vday weknow,1
when wa a hoe ever suppos to be loyal i mean it wouldnt make em a hoe theyd be anoth housewif,0
when will joe stop tell pbo how to do hi job you couldnt even keep a job in teabagg florida morningjo,0
when women are so proud that they dont like to cook amp clean bitch stop be lazi it not cute,0
when you aint had pussi in a hot minut httptcotp05ia7jbx,0
when you catch yo bitch send nude to anoth nigga,1
when you color everi day is sunday,1
when you give somebodi that bitch look,0
when you gotta boomin ass voic all you have to do is look at bitch and scream now den ya in da pussi,0
when you have everyth they want amp your do everyth they cant bitch are go to talk shit dont let them stop your shine,0
when you hear ya homi with no hoe lie httpstcomphqak2qeg,0
when you know for a fact you got a woman who love you other bitch dont even matter,0
when you realiz how curios is a bitch an should of let the unknown stay unknown curiositykilledm,0
when you see margiefay about to fight a bitch httptcokzonqkfvtb,0
when you see a fat bitch wear leg and a belli shirt httptcomn4zfw3p5g,0
when you see kid be bad amp their parent just stand there amp you look em like bitch you aint gon do somethin httptco1b822azxiq,1
when you tell a dark skin bitch to send you some sexi shit httptcof5rur3rklu,0
when you told ya homi she wa a hoe but he still wife it 8220lurkgod caption thi httptcorgbqesssha8221,1
when your grind with a bitch and she knock you over with the booti httptcouayef5mb0p,0
when your nigga pass you a hoe httptcoitusp1wvoi,1
when your side bitch wont leav httptcogw00bnbzqr,0
whenev i came to school fresh i took hella bathroom break just so the hoe could check me out 128514,0
whenev i see a pic caption soft ghetto i log off for 25 minut,0
whenev you need your hoe protect on social media or anywher in the world pleas contact jperzel and hell fight for that hoe,0
where is vrsl that nigger owe me 10 buck,1
where a prego bitch when i need one i have no milk an a whole box of cinnamon toast crunch man,0
where all the 2nd string bitch at,1
where are all those whini bitch when kri left how come lulu aint gettin shit,0
where is stephyrae7 i miss that bitch,0
where my bitch at mann,0
where tf thi bitch in the pink from 128514 thi hoe pointless,0
where the bad bitch at and by bad bitch i mean taco,0
where the bad bitch huh where ya hide kany voic,0
where the fair and reason women at not these self righteou i deserv the world without work for it cuz i got a pussi bitch,0
where the girl at say happi birthday to me i need bitch on bitch like i got stack on stack,0
where the hoe at we look for the hoe ayee,0
where the hoe at,1
where thi brolic bitch at lol httptcoc0ooydnq4m,0
where thi hoe benga at,0
where would me life be without god and levimitchellseri id probabl be live in a trash can haha128514,0
where ya titti lil bitch,0
where all my bitcheswher did they goooo,0
where my money bitch,0
where the part where fat ami goe err wop wobn wefo thingspeoplesay fatamypost,0
where the pic of her stand again 8220arlisdonotchil thi bitch look like voltorb httptco7cwatskjwc8221,0
where thi bitch parent tho go home you thot,0
which expend player can we put in with the sole object of break beverley jaw,0
which mean you hoe too stupid ion want it around me youhavejustbeenblock 128679,1
which one corey or cori or both 1285141285148220illmatickid he half retarded8221,1
which one of you hoe then download that jailmail app,1
whip cream 98299829 endlesslov,0
whip httptcoefsvjpqrwq,0
whip out some french in front of some babe at the post offic win,0
white bitch be lovin da color men,1
white bu driver are all white trash losangel,1
white kid black kid yellow kid hell even purpl kid if you carri yourselv like daniel geal you will go far gealemundine2,0
white peopl alway gave yellow ass teeth,1
white trash bash 128540127867 httptcowxvvtem0fc,0
white trash have taken over everi chariti organ in the us,1
white trash oki dont count as real white peopl to count as a white person you have to count a person oki arent peopl,1
who da fuck is yo idk nigguh,0
who doesnt want a bad bitch,0
who ever did the beat on that wayn by chief that bitch a banger chiefkeef freewop freeslick,0
who fukn wit rocko4r for real for real dat nicca be ride,0
who is john hanson a black man a moor john hanson wa the first presid of the unit state georg httptcorpseqjd3,1
who is that pink hat guy codi caleb either way he is a over emot bitch bb16,1
who need an alarm when you have the world most annoy bird outsid your window,0
who rememb when we were in middl schoolhigh school and would throw paper in the trash from our seat and yell kobe lmfaoooo,0
who shot john lookin ass hoe,0
who take mid from the best midlan na fuckin solo q fag,1
who tf make an account of anoth bitch like you wanna be anotha bitch dat bad lmfaooo fat ass hoe,1
who the fuck is thi bitch with thi cheap ass clown nose on my screen your tire ass commerci i would never book u for a parti,0
who the fuck made thi cunt the author on men,1
who the fuck put a block of chees in they room without a refriger ghetto ass nigga eas like that just the thing to do wrong,1
who the fuck still play flappi bird 128514 8220lorentravi flappi bird feel like httptcooq3jnn7fwo8221,0
who the hell is gonna buy your shit when your dirti panti and trash are clearli in the background of the pictur,0
who the hell taught you how to fuck bitch toot it up,0
who told thi midget hoe to start strip,0
who wanna play pin da tail on da color man butt,1
who watch wrestl besid littl kid and white trash,1
who wouldv known that jesusl come back to the ghetto on that level and that thorough like a black heroin,0
whod have thought my redneck husband would claim the hipster glass httptcovv6mzpq4ju,0
who a thotti you a thotti who a thotti you a thotti ye you bitch womp womp 128514128514128514 lord save these parch hoe,0
who babi is dat who da man dat did dat 2 u gator bitch best be use jimmi,0
who got the baddest pussi on the planet,0
who readi for nigger spam,1
whoever came up with that i dont have no ex sayin mustv been a hoe,0
whoever had mr ramlogan for uwi busi law tho racist mudda cunt,1
whoever jump in on a 1on1 is a bitch,1
whoever made these browni and cooki belong in heaven,0
whoever mock the poor insult hi maker he who is glad at calam will not go unpunish httptcop7zwaoxi4l,0
whole time your bitch on the phone moan in me and my bitch ear though,1
whoo a new attract in virginia citi bird of prey meet thi owl famou for hi role in harri potter httptco1nfsh5sccr,0
whoooooaaa no chill savag 8220cantbeloc here monkey monkey httptcowmz8s3j6ig8221,0
whoop bought snuggli hideou fuzzi boot becaus it cold as ball all of a sudden,0
whop jamaicajon yardi go smoke a blunt and tell a nigga to come through you are stress,0
who pussi is it she said richi,0
whi 2 dude would wanna fuck the same bitch at the same time is far beyond me,0
whi jon hate bird httptcovwxlbmj7fi,0
whi mcdonald breakfast good but the lunch trash,0
whi all the bitch fake gay now,0
whi am i be such a bitch today lol,0
whi are teabagg so interest in save peopl who are muslim doe syria have oil morningjo,0
whi are nude call nude i would rather be like hey girl send me the tit and ass hoe,0
whi are peopl say dont let guy treat you like a yellow starburst that my favorit,0
whi are some peopl such faggot like were you born that way or are you just that big of a douch bag,1
whi are there so mani hoe,0
whi are you the onli thick charact in the game whi i gotta play a skinni bitch kimkardashian,0
whi beg for nude when you could fuck that bitch and make a video stare yourself and you get some booti win win,0
whi bitch act like i cant read or like word dont have a mean,0
whi bitch get so hype an mad when u ask if they suck dick like ye or no telli tubbi,0
whi bitch quick to have a nigga babi then be supris when she take care of it by herself,1
whi black girl gotta be thot aint nobodi bring up the fat white hoe you fuck back in middl school loveourwomen,1
whi cant i have color eye like my sibl 128557128557,0
whi cant there be bomb singl bitch avail on tap,0
whi cant you be humbl like your mom and not hoe,0
whi did you releas my nude you cunt sickgirl12345 httptconn4odizr8l,0
whi do i have the worst bm in the world smh thi bitch the devil,1
whi do i play these scari pc game cuz im not a pussi and i like be scare shitless,0
whi do bitch come to school wear stripper heel to school 128563128530 make no sens 128096128581,0
whi do bitch put fuck a bio in they bio technic u still wrote a bio,0
whi do peep gotta be mad ghetto nowaday smh pull up your pant,0
whi do peopl bring their children to the salon thi mexican bitch need her anim on a leash for real,1
whi do peopl use the eggplant emoji in refer to a dick if your dick is purpl with a green top see a doctor bruh,1
whi do so mani filthi wetback halfbre spic savag live in losangel none of them have ani right at all to be here,1
whi do some girl feel the need to be bitch for no reason at all,0
whi do some scandal nigga and hoe hate on a happi relationship just let them be happi togeth fuck,0
whi do theteabagg like thi bald asshol complain about how long a bill is should we just draw you moron pictur morningjo,0
whi do visit team whine about right field as if it is longer for their batter yanke yankeestadium,0
whi do yall bitch act so childish,0
whi doe drake like serena william she look like a tranni,0
whi doe msnbc have a news show that is 100 opinion amp right wing talk point joe the nation is with pbo not u teabagg morningjo,0
whi doe thi bitch on the olymp have a giant band aid on that look like mia design it for american apparel,0
whi doe thi faggot in front of me have to get two dozen doughnut right now get the fuck on,1
whi dont you text your own mom dumb bitch,0
whi everybodi so hype to see these famou peopl nake yall hoe just alik they just got money 128557,0
whi everybodi talk about rihanna nude like she super cold nake just cuz she famou huh that hoe built like a bubbl gum swirl,0
whi give a bitch an inch when she rather have 9 128520,0
whi give a bitch ur heart when shed rather have a purs whi give a bitch an inch when shed rather have 9 these hoe aint loyal lilwayn,0
whi he tri say alexi stole jo bitch lmao,0
whi hella bitch act like they got everyth they have on they own like no bitch you had some form of assist,0
whi is redisraw such a bitch i mean who get mild salsa hi father should be asham,0
whi is baltimor so damn ghetto 128514,0
whi is all these artist and new one make so much trash,0
whi is it alway the fat bitch talk shit,0
whi is it everytim i go to cracker barrel the girl with great tit that seat you who is your waitress nope it the chick with 2 teeth,0
whi is my mother bother me about the trash it my day off leav me alon and stop nag,0
whi is my phone be a fuck bitch,0
whi is that most of the niggasbitch i use to fw like to sub me 128514128557,1
whi is thi bitch throw condom lmao,0
whi isnt roger in the game what a pussi no heart not tough where the out cri oh he realli hurt no excus cutler tougher,0
whi nicca be hate tho lol let me live homi,0
whi no boycott of racist redskin redskin changethenam changethemascot,0
whi tf are girl still virgin we onli got 2 month to live bitch you better throw that ass back,0
whi the fuck am i get notif about two cunt get marri on facebook i dini gie a fuck getlost,1
whi the fuck are the yanke throw bat practic tonight holi shit,0
whi the fuck is thi bitch call me for,0
whi the most ratchet bitch be talkin shit yall got noth better to do but talk shit pick up the liq and hop on a dick,0
whi the wifey type girl singl and the hoe be cuf though,1
whi these bitch be gettin instagram just to post pictur of other bitch i dont get it,0
whi these hoe alway tryna be bitch dont they know that hoe cant be bitch caus they hoe yuckhalin,1
whi these thirsti bitch tri to hit me up slide out of my kik lmfaoo 128514,0
whi wa jorg zimmerman arrest do prosecutor have a wit that saw zimmi attack traytray are they afraid of the hoodi pussi,0
whi wont we run the ball our offens coordin is retard,1
whi would i be mad at a bitch who couldnt pass the 10th grade 128128 ill wait,1
whi would i fuck a bitch that cant fuck ju like u hoe dont want want a nigga wit a clit ticckler,0
whi would you date an ugli girl who is also a huge bitch,0
whi would you think common is trash tf,0
whi yall bitch be havin stretch mark on yall upper ass 128514128557128557,0
whi ye function tho rt blaaksuedepump are you retard,0
whi you worri bout a bitch weed clothessex game system partieschillin but no job,0
whi you fuckin wit a niggah if you aint fuckin wit a real niggah,0
whi you gotta be such a hoe smh i aint captain save a hoe,1
whi you let these hoe tear what we had apart you shud be bewar bewar,0
whi you let these hoe tear what we had right apart,0
whi you shouldnt eat pussi unless you love her httptcobkplt6d9ax,0
whi you stressin bout a bitch,0
whi you talk to hoe about bro nem 128548,0
whi you think all these nigga end up with all these kid fuck ugli bitch,1
whi you worri bout that other hoe cuz that other hoe aint worri bout anoth hoe,0
wick oreo,0
wifey had the hoe back then 128514128514,0
will hillari 8216dodobird8217 be dem 2016 candid to take over obama job as us prez dog httptcowflzyxmvk6 via worldnetdaili,0
will be interest to watch how interlago grip in thi weekend f1 car basic the guinea pig for wec later thi month,0
will entertain the hoe smh,0
will you sell that pussi for me,0
will8217 tweet scream 8220look at me i8217m a pansi ass bitch8221 like 5 of the 7 day in a week,0
wilson a hoe he said that shit 2 year ago,1
wink emoji im about to fuck her right in the pussi,0
winn dixi is for real niggaz publix is for pussi,1
winter time walk is no hoe ctfu,0
winter weather gon have a niggah in hi feel 128544128532128527128554128149,0
wintertim bout to turn the grind back on dont spent enough money wit u nicca,0
wish alliemathew would stop be lazi and be a littl rebelli come to indi bitch titz tyleryost miss you,0
wish i coulda said more to emmaleeeparkerr tonight good see you fag 128540,1
wish i got hoe like jame bond,1
wish i would let you dig in my pocket god bless you w breath in your bodi lazi ass bitch get up amp start grind,1
wish i had a bad bitch tonight where they at,0
wish theyd teach trace rt kanyebreast all chihuahua do that squinti eye shit i think it hilari,0
with a pussi mullet,0
with bird ill share thi lone view,0
with my best bitch nerissaloren robertend httptconsngq3q0,0
with my partner in crime riri22barbi yesss 128128 bitch stole my look hah vegasqueen ladykimora 128139128139 httptcowxkj826b1,1
with no babymama drama side hoe all that just fa me n onli me,1
with the bird i share thi lone view,0
with the bitch moonsnlullabi laleaa amp dayreee 128109128111 128139128168 hookahdr,0
with yo twatch ass bitch,0
without serg the bird chirp the sun burn the grass grow the world turn the moon glow the river flow but i die without serg,0
without the hoe it wa gonna be hard for us to pick out good women so hoe you do a good job keep on hoe,0
wiz khalifa wa the most influenti rapper in my era we seem to forget all the trend thi nigguh start,0
wiz lost hi bitch to thi nigga aint no weed in the world strong enough to help him get over that httptcol2xzruqwkp,0
wiz need to go back to the yeahhhhhhh bitch okkkk wiz,0
wiz thought he could turn hi hoe into a hous wife shedontbelongtoy shebelongstotheworld,0
wizard turn into a hoe after a break up,0
woke up cold thenna bitch n stomach on flat fr 128514128514128514 httptco71ivr8islk,0
woke up di morn pocket fill with xtra pro might slide thru doubl o tonight n bless the hoe peezi,0
woke up feel like a bitch gonna stop act like a bitch over some weak shit and focu on myself now it me time bruh,0
woke up the next morn like whi in thee fuck did i donat my chees to these skank hoe 128532,0
woman bust her ass to pleas you and you treat her like shit cuz you a immatur ass lil boy yeah fuck all you hoe ass nigga,0
woman have stare problem just as much as mentalk all thi mumbo jumbo about meni just give them retard face or ignor them,0
women cant do someth call live lifeappar that be a hoe,0
women stay brag about their man peni and wonder whi your friend fuck himsmh silli silli hoe,0
women use nigga all the time for monetari purpos and gain if a bitch wanna buy me some sneaker i aint turn shit down,0
women want a best man holiday type of nigga meanwhil you have mad thot pic on ya gram talk about thi could be us bitch die,1
women who are feminist are the ugli bitch who cant find a man for themselv,1
wont catch me sneak diss that fo the bird,0
wont step dad me hoe lol,0
woot rt yanke yanke complet their sixth seri sweep of the season and fourth at home,0
word rt maxinbetha and pussi rt humbltonbank and snack rt aerinmari ladi keep beer cont httptcossb5erhd,0
word to ray rice rt 8220winningassnick if i marri you aint gone be no divorc bitch onli way outta thi is in a box or in handcuffs8221,0
word to my bird httpplixicomp60040730,0
word up doe gm rt shik702 good morningit a celebr bitch,0
word but what r dm rt bakegriffin a twitter crush is some bitch shit man up amp enter her dm bruh,0
word for my singl niggaz out here too mani bad bitch better than the last so never sweat a chick man they confus and that ok,0
work nigga fuck work it friday bitch fuck friday all about saturday tomorrow will be epic,0
work be have a bitch enerv and shit,0
work is such a bitch right now,0
work out hoe httptcozolmguj5hk,0
work right now is bitch,0
work saturday is for the bird fml,0
world war z is on netflix yasssss bitch yasssss,0
